time,pos1,pos2,vel1,vel2,tau1,tau2
7.100000000000004918e-02,8.850289852325746165e-02,-1.728543530276225038e-01,1.770624817985066324e+00,-3.469528393719049308e+00,0.000000000000000000e+00,-2.277717653808980502e-01
7.200000000000005007e-02,9.027410144625448718e-02,-1.763253424668699554e-01,1.771736201536033395e+00,-3.472365295566560928e+00,0.000000000000000000e+00,-2.264484826754340485e-01
7.300000000000005096e-02,9.204623858224898758e-02,-1.797988300594754729e-01,1.772493434316125382e+00,-3.474525074878997533e+00,0.000000000000000000e+00,-2.252306269217962675e-01
7.400000000000005185e-02,9.381895983607856093e-02,-1.832741465962097749e-01,1.772904640891410200e+00,-3.476023583929776617e+00,0.000000000000000000e+00,-2.241146962056997372e-01
7.500000000000005274e-02,9.559192315481691848e-02,-1.867506385585741557e-01,1.772977780632223777e+00,-3.476876350865552912e+00,0.000000000000000000e+00,-2.230972750080573996e-01
7.600000000000005362e-02,9.736479436399608778e-02,-1.902276677974471253e-01,1.772720650553594623e+00,-3.477098585261532815e+00,0.000000000000000000e+00,-2.221750326307879997e-01
7.700000000000005451e-02,9.913724700663782696e-02,-1.937046112172248480e-01,1.772140888093992173e+00,-3.476705183555368173e+00,0.000000000000000000e+00,-2.213447216594603417e-01
7.800000000000005540e-02,1.009089621850353252e-01,-1.971808604653393360e-01,1.771245973837769272e+00,-3.475710734370171640e+00,0.000000000000000000e+00,-2.206031764598742895e-01
7.900000000000005629e-02,1.026796284052313157e-01,-2.006558216270485639e-01,1.770043234186194692e+00,-3.474129523736282366e+00,0.000000000000000000e+00,-2.199473117059078386e-01
8.000000000000005718e-02,1.044489414241434322e-01,-2.041289149254014168e-01,1.768539843981520310e+00,-3.471975540220522127e+00,0.000000000000000000e+00,-2.193741209361975697e-01
8.100000000000005806e-02,1.062166040992919697e-01,-2.075995744262891241e-01,1.766742829088103095e+00,-3.469262479970852020e+00,0.000000000000000000e+00,-2.188806751374481052e-01
8.200000000000005895e-02,1.079823262410887913e-01,-2.110672477485021625e-01,1.764659068934203212e+00,-3.466003751683556011e+00,0.000000000000000000e+00,-2.184641213523854930e-01
8.300000000000005984e-02,1.097458244676498135e-01,-2.145313957787183257e-01,1.762295299017702765e+00,-3.462212481499340910e+00,0.000000000000000000e+00,-2.181216813105686381e-01
8.400000000000006073e-02,1.115068220620964168e-01,-2.179914923913538471e-01,1.759658113378640198e+00,-3.457901517834060634e+00,0.000000000000000000e+00,-2.178506500804332502e-01
8.500000000000006162e-02,1.132650488323139193e-01,-2.214470241732147404e-01,1.756753967041121411e+00,-3.453083436149111396e+00,0.000000000000000000e+00,-2.176483947411533004e-01
8.600000000000006251e-02,1.150202409731375525e-01,-2.248974901528901782e-01,1.753589178426867790e+00,-3.447770543665964027e+00,0.000000000000000000e+00,-2.175123530730380950e-01
8.700000000000006339e-02,1.167721409309387393e-01,-2.283424015348343716e-01,1.750169931742372231e+00,-3.441974884028720982e+00,0.000000000000000000e+00,-2.174400322653704531e-01
8.800000000000006428e-02,1.185204972705860282e-01,-2.317812814380862674e-01,1.746502279341373587e+00,-3.435708241918086880e+00,0.000000000000000000e+00,-2.174290076406529826e-01
8.900000000000006517e-02,1.202650645447567584e-01,-2.352136646395801833e-01,1.742592144064111892e+00,-3.428982147619646259e+00,0.000000000000000000e+00,-2.174769213944649782e-01
9.000000000000006606e-02,1.220056031655769868e-01,-2.386390973220030576e-01,1.738445321554606515e+00,-3.421807881548914132e+00,0.000000000000000000e+00,-2.175814813501652512e-01
