time,pos1,pos2,vel1,vel2,tau1,tau2
2.350000000000000699e-01,2.750730005590411587e-01,-5.568114610307934864e-01,2.194747772021858334e-01,-6.919772991580805943e-01,0.000000000000000000e+00,-3.683776269535337655e-01
2.400000000000000744e-01,2.760317535229855346e-01,-5.600239740655351683e-01,1.639612260321451909e-01,-5.928829182549065768e-01,0.000000000000000000e+00,-3.717692640844013630e-01
2.450000000000001066e-01,2.767141304616509423e-01,-5.627430446413245191e-01,1.089392775101562794e-01,-4.946260747932501589e-01,0.000000000000000000e+00,-3.749516565473369756e-01
2.500000000000000555e-01,2.771226774296600692e-01,-5.649729831251365519e-01,5.444386146327096637e-02,-3.972553259931169700e-01,0.000000000000000000e+00,-3.779179905322386235e-01
2.550000000000000600e-01,2.772601083890801621e-01,-5.667183302658825861e-01,5.072656805759773180e-04,-3.008143825005020200e-01,0.000000000000000000e+00,-3.807673406422996676e-01
2.600000000000000644e-01,2.771293575537692733e-01,-5.679839606350045589e-01,-5.281466118285509104e-02,-2.053931439187292873e-01,0.000000000000000000e+00,-3.834072544251340697e-01
2.650000000000000688e-01,2.767335800374080557e-01,-5.687750858037340373e-01,-1.054893470812669626e-01,-1.110366353694594854e-01,0.000000000000000000e+00,-3.858135463740746673e-01
2.700000000000000733e-01,2.760760781499912997e-01,-5.690971130990640781e-01,-1.574904395221559117e-01,-1.777823057079021274e-02,0.000000000000000000e+00,-3.879703424169193560e-01
2.750000000000001332e-01,2.751602758942783278e-01,-5.689555983300881303e-01,-2.087955725541923990e-01,7.435596442473406398e-02,0.000000000000000000e+00,-3.898560454966450428e-01
2.800000000000001377e-01,2.739896959344900740e-01,-5.683562035123151945e-01,-2.593876096274246867e-01,1.653494937294231470e-01,0.000000000000000000e+00,-3.914403714781252153e-01
2.850000000000001421e-01,2.725679284516633327e-01,-5.673046389701665859e-01,-3.092566464206312760e-01,2.551994187416108950e-01,0.000000000000000000e+00,-3.926129867083831271e-01
2.900000000000001465e-01,2.708985460757737385e-01,-5.658065006515216044e-01,-3.584195821249556158e-01,3.439543785838132250e-01,0.000000000000000000e+00,-3.933987241232820842e-01
2.950000000000000955e-01,2.689850527920308876e-01,-5.638671735756130010e-01,-4.068869453722964713e-01,4.316500431202484611e-01,0.000000000000000000e+00,-3.934506705821568251e-01
3.000000000000000999e-01,2.668306870093610228e-01,-5.614914515735589529e-01,-4.547544538562667826e-01,5.184872603695096505e-01,0.000000000000000000e+00,-3.947906237714262634e-01
3.050000000000001044e-01,2.644394563572177725e-01,-5.586855534959574987e-01,-5.016183645688256920e-01,6.036944322169519594e-01,0.000000000000000000e+00,-3.949920137100800810e-01
3.100000000000001643e-01,2.618158948833008703e-01,-5.554566551592955426e-01,-5.476722485434295518e-01,6.876612246588529320e-01,0.000000000000000000e+00,-3.950670741461552726e-01
3.150000000000001688e-01,2.589641939165036599e-01,-5.518112017247325252e-01,-5.928593942738891176e-01,7.702897522649904127e-01,0.000000000000000000e+00,-3.946764233933561794e-01
3.200000000000001732e-01,2.558886199021977448e-01,-5.477557240635696489e-01,-6.372065251759233551e-01,8.516437418916238400e-01,0.000000000000000000e+00,-3.942361576818316227e-01
3.250000000000001776e-01,2.525935667201268942e-01,-5.432969440992553301e-01,-6.806358085666777136e-01,9.315827628529869120e-01,0.000000000000000000e+00,-3.934531290652223956e-01
3.300000000000001821e-01,2.490836375654943702e-01,-5.384419379267518790e-01,-7.231414186266365007e-01,1.010105719063479457e+00,0.000000000000000000e+00,-3.923826862157451800e-01
3.350000000000001865e-01,2.453635014547767279e-01,-5.331978603492820712e-01,-7.647028169709773060e-01,1.087182151114866047e+00,0.000000000000000000e+00,-3.910961896859957432e-01
3.400000000000001354e-01,2.414379777561699580e-01,-5.275721130854199581e-01,-8.052803596008000220e-01,1.162743667404905645e+00,0.000000000000000000e+00,-3.891971038931053006e-01
3.450000000000001399e-01,2.373118343120888263e-01,-5.215719556660795009e-01,-8.449344436210134424e-01,1.236915831788427678e+00,0.000000000000000000e+00,-3.874841931164372810e-01
3.500000000000001443e-01,2.329900477107260115e-01,-5.152050154300242824e-01,-8.835208257758342398e-01,1.309425244137619959e+00,0.000000000000000000e+00,-3.854469967352420201e-01
